id,s_group_id,m_group_id,w_group_id,is_core_row
588373,str_683,med_1184,,
581465,,,,
592404,,,,
582691,,,,
581397,,,,
581232,,,,
585343,,,,
583331,,,,
581456,,,,
584342,,,,
579540,,,,
581184,,,,
590823,,,,
581703,,,,
586780,,,,
587559,str_684,med_1185,,1
580975,,,,
577769,,,,
579456,,,,
580587,,,,
586664,str_684,med_1185,,
584138,,,,
588181,,,,
581133,,,,
588041,,,weak_75,
592700,,,,
582849,,,,
591462,,,,
577029,,,,
595623,,,,
585075,,,,
585098,,,,
589394,,,,
581746,,,,
588462,,,weak_75,1
584476,,,,
584486,,,,
584472,,,,
579276,,,,
595862,,,,
586198,str_684,med_1185,,
580421,,,,
581842,,,,
592934,,,,
590304,,,,
589462,,,,
580674,,,,
578513,,,,
588712,,,,
577710,,,,
583388,,,,
578221,,,,
592264,,,,
593329,,,weak_417,
593323,str_687,med_1188,weak_417,1
593326,str_685,med_1188,,1
593090,,med_1189,,1
593364,str_685,med_1186,,
593085,str_686,med_1188,,1
593082,,,,
593081,str_686,med_1187,,
593077,str_686,med_1187,,
593074,,med_1188,,
593381,,med_1188,,
593349,str_687,med_1188,,
593068,,med_1189,,
593372,,med_1188,,
593392,str_687,med_1188,,
593321,str_687,med_1188,,
590004,,,,
592675,,,,
592709,,,,
579016,,,,
581514,,,,
589473,,,,
579055,,,,
581118,,,,
584263,,,,
579017,,,,
586869,,,,
580489,,,,
577058,,,,
581972,,,,
580513,,,,
582008,,,,
596067,,,,
593142,,,,
584770,,,,
583812,,,,
577107,,,,
593952,,,,
595083,,,,
590310,,,,
589061,,,,
588663,,,,
585696,,,,
586279,,,,
580691,,,,
592670,,,,
585831,,,,
577351,,,,
578306,,,,
588432,,,,
588426,,,,
585026,,,,
584895,,,,
584939,,,,
596445,,,,
589806,,,,
595387,,,,
575435,str_688,med_1190,,1
581159,,,,
581163,str_688,med_1190,,
591010,,,,
576656,,,,
593355,,,,
585282,,,,
578672,,,,
575871,,,,
590322,str_689,med_1191,,1
578675,str_689,med_1191,,
585594,,,,
588168,,,,
595104,,,,
586057,,,,
580408,,,,
590165,,,,
590126,,,,
589385,,,,
596302,,med_1198,,1
596300,str_690,med_1192,,1
591310,,med_1198,,
591307,str_690,med_1192,,
588862,,,,
595702,str_694,med_1196,,1
583816,,,,
594701,,,,
594671,,,,
580982,,,,
579370,,,,
590312,,,,
579714,,,,
590061,,med_1201,,1
587102,,med_1201,,
587881,,,,
589035,,,,
594144,,,,
592759,,,,
592770,,,,
576899,,,,
581086,,,,
583005,,,,
582661,,,,
596238,,,,
583820,str_691,med_1193,,1
583799,str_692,med_1194,,1
583754,,med_1199,,1
583838,str_691,med_1193,,
583826,str_691,med_1193,,
583833,,med_1193,,
583794,str_692,med_1194,,
583708,str_693,med_1195,,1
583723,str_693,med_1195,,
583720,,med_1195,,
583728,,med_1195,,
583761,,med_1199,,
581493,,,,
578904,,,,
594637,,,,
577457,,med_1200,,1
577466,,med_1200,,
590868,,,,
595701,str_694,med_1196,,
577551,,,,
580912,,,,
592935,str_695,med_1197,,1
592386,,,,
592219,str_695,med_1197,,
592199,str_695,med_1197,,
578224,,,,
595383,,,,
578590,,,,
586754,,,,
588376,,,,
589358,,,,
588438,,,,
576980,,,,
576881,,,,
589967,,,,
589972,,,,
588116,,,,
586271,,,,
591103,,,,
593787,,,,
594887,,,,
585702,,,,
581692,,,,
581777,,,,
580858,,,,
578032,,,,
588460,,,,
588787,,,,
579291,,,,
585204,,,,
588725,,,,
587592,,,weak_150,
589660,,med_1213,,1
590587,,,,
577640,,,,
575676,,,,
581423,,med_1212,,1
576098,,,weak_181,
583898,str_704,med_1210,,1
583902,str_697,med_1203,,1
583904,str_698,med_1204,,1
580245,,,,
580377,,,,
595896,,,,
595877,,,,
595858,str_696,med_1202,,1
595838,str_696,med_1202,,
580345,,,,
577633,,,,
595586,str_701,med_1207,,1
591224,,,,
591226,,,,
592019,,,,
592113,,,,
584640,,,,
584401,,,,
575586,,,,
585151,,,,
589666,,,,
589686,,,,
583943,,,,
584782,,,,
582984,,,,
589113,,,,
577852,,,,
585719,,,,
586485,,,,
595208,,,,
595152,,,,
595629,,,,
595587,,,,
576043,,med_1210,,
581332,,med_1212,,
583849,str_697,med_1203,,
583851,,med_1212,,
583843,str_698,med_1204,,
590448,,,,
595837,,,,
595834,,,,
577807,,,,
577731,,,,
577720,,,,
576909,,,,
576039,,,,
578072,,,,
596024,,,,
595894,,,,
595886,,,,
595875,,,,
578046,,,,
575279,,,,
575693,,,,
593020,str_699,med_1205,weak_458,1
593031,str_699,med_1205,,
585798,,,weak_458,1
595238,,,,
594843,,,,
580796,,,,
586918,,,,
594463,,,,
591680,,,,
576838,,,,
578392,,,,
578373,,,,
590853,,,,
589702,,,,
577946,,med_1214,,1
577886,,,,
577097,,med_1211,weak_361,1
591726,,med_1214,,
591923,,,,
591723,,,weak_361,1
591907,,,,
575433,,,,
575460,,,,
575449,,,,
575437,,,,
575453,,,,
575442,,,,
587461,,,,
584785,,,,
584780,,,,
586034,,,,
585222,,,,
575429,,,,
591900,,,,
591901,,,,
586325,,,,
589345,,,,
592836,,,,
591531,str_700,med_1206,,1
585515,str_700,med_1206,,
591527,,,weak_216,
591524,,,weak_216,1
585130,,,,
585097,,,,
577445,,,,
587593,,med_1213,,
589653,,,weak_150,1
591641,,,,
591639,,,,
576001,,,weak_443,
595707,,,,
576687,,,,
589306,,,,
587170,,,,
595849,str_701,med_1207,,
575817,,,weak_443,1
591066,,,,
590594,,,,
590301,,,,
590300,,,,
590916,,,,
590959,str_702,med_1208,,1
590987,str_702,med_1208,,
592999,str_703,med_1209,,1
593014,str_703,med_1209,,
591780,,,,
584787,,,,
591251,,,,
594182,,med_1204,,
580665,,med_1203,,
575996,,,weak_181,1
575998,,med_1212,,
583750,,med_1212,,
583748,,,,
583755,str_704,med_1210,,
576808,,,,
589164,,,,
593864,,,,
588852,,,,
588454,,,,
594435,,,,
577733,,med_1211,,
585711,,,,
585221,,,,
588123,,,,
587836,,,,
596384,,,,
592235,,,,
587831,,,,
595785,,,,
594897,,,,
575722,,,,
590576,,,,
592537,,,,
588107,,,,
576857,,,,
593054,,,,
593503,,,,
593245,,,,
586875,,,,
586476,,,,
585060,,,,
588616,,,,
584908,,,weak_117,
584900,,,weak_117,1
590628,str_705,med_1215,,1
593062,str_705,med_1215,,
594926,,med_1215,,
594918,str_705,med_1215,,
593069,,med_1215,,
578787,,,,
588251,,,,
586759,,,,
586779,,,,
586799,,,,
584827,,,,
584774,,,,
593744,,,,
584619,,,,
584440,,,,
585421,,med_1217,,1
585416,str_706,med_1217,,1
589610,str_706,med_1216,,
589608,str_706,med_1216,,
578502,,,,
581012,,,,
588971,,,,
590551,,,,
576582,,,,
576578,,,,
595028,,,,
581221,,,,
582900,,,,
583117,,,,
588512,,,,
586497,,,,
587031,,,,
594902,,,,
585707,,,,
585436,,,,
579174,,,,
588914,,,,
585017,,,,
578954,,,,
584757,,,,
587705,,,,
580033,,,,
577313,,,,
585081,,,,
580438,,,,
577337,,,,
585899,,,,
585521,,,,
585297,,,,
586948,,,,
589646,,,,
586873,,,,
579913,str_707,med_1218,,1
579912,,med_1218,,
579914,str_707,med_1218,,
586040,,,,
578347,,med_1219,,1
591052,,,,
581100,,,,
584689,,,,
580730,,,,
578589,,,,
591332,,,,
576282,,,,
576281,,,,
576283,,,,
593833,,,,
578344,,med_1219,,
596261,str_709,med_1221,,1
596260,str_710,med_1222,,1
596258,str_708,med_1222,,1
596257,,,,
596255,,,,
590655,str_708,med_1220,,
590652,,,,
590787,str_709,med_1221,,
590653,,,,
590790,str_710,med_1222,,
593134,,,,
592850,,,,
592408,,,,
581560,,,,
589846,,,,
575626,,,,
587766,,,,
576391,,,,
585045,,,,
586020,,,,
586684,,med_1224,,1
587476,,med_1224,,
581971,,,,
580748,,,,
587724,,,,
580747,,,,
575411,,,,
582592,,,,
582504,,med_1225,,1
581839,str_711,med_1225,,1
582587,,,,
578913,str_711,med_1223,,
577829,,,,
577927,,,,
582164,,,,
595265,,,,
588189,,,,
588186,,,,
575494,,,,
589813,,,,
578889,,,,
579734,,med_1224,,
586617,,,,
593782,,,,
575274,,,,
579609,,,,
593986,,,,
589209,,,,
584087,,,,
592839,,,,
582824,,,,
589115,,,,
583737,,,,
586456,,,weak_259,
586939,,,weak_259,1
593084,,,,
591576,,,,
591578,,,,
587856,,,,
580506,,,,
588611,,,,
577253,,,,
590213,,,,
589596,,,,
581119,,,,
581037,,,,
577932,,,,
580056,,,,
584411,,,,
584381,,,,
576112,,,,
581373,,,,
581394,,,,
590364,,,,
589704,,,,
591660,,,,
593623,,,,
592762,,,,
583040,,,,
583039,,,,
583030,,,weak_151,
583033,,,weak_151,1
583035,,,,
583043,,,,
585948,,,,
595832,,,,
594668,,,,
595259,,,,
593254,,,,
591350,,,,
581816,,,,
581804,,,,
582465,,,,
582475,,,,
584388,,,,
590259,,,,
582278,,,,
581706,,med_1227,,1
581694,,,,
581714,,med_1227,,
582193,,,,
582205,,,weak_176,
582134,,,,
582212,,,weak_176,1
576230,,,weak_262,
576228,,,weak_262,1
585403,,,,
585367,,,,
585377,,,,
585390,,,,
585361,,,,
584417,,med_1226,,1
583269,,,,
584455,,,,
583258,,,,
576579,,,,
576576,,med_1226,,
589402,,,,
576128,,,,
587333,,,,
588917,,,,
586571,,,,
593399,,,,
591396,,,,
591825,,,,
593313,,,weak_331,
595432,,,,
575331,,,,
581348,,,,
593406,,,,
593651,,,,
594029,,,,
592227,,,,
593956,,,,
587260,,,,
596319,,,weak_331,1
592213,,,,
592208,,,,
584775,,,,
577776,,,,
594319,,,,
591612,,,,
585880,,,,
577817,,med_1228,,1
595658,,,,
577921,,med_1228,,
594970,,,,
595036,,,,
595127,,,,
582115,str_712,med_1229,,1
579140,str_712,med_1229,,
587924,,,,
579274,,,,
577112,,med_1231,,1
577125,str_713,med_1231,,1
577119,str_713,med_1230,,
592633,,,,
594707,,,,
592037,,,,
575597,str_714,med_1232,,1
596514,,,,
588413,,,,
575952,,,,
593713,,,,
575308,str_714,med_1232,,
581615,,,,
576759,,,,
576549,,,,
587047,,,,
583700,,,,
580046,,,,
576526,,,,
595764,,,,
575351,,,,
578145,,,,
579608,,,,
595014,,,,
586564,,,,
586502,,,,
577432,,,,
585734,,,,
575244,,,,
591027,,,,
581080,,,,
595662,,,,
592588,,,,
581825,,,,
579690,,,,
583868,,,,
594193,,,,
578062,,,,
578067,,,,
584628,,,,
578057,,,,
596183,,,,
579719,,,,
581511,,,,
591443,,,,
582482,,med_1233,,1
588816,,med_1233,,
595479,,,,
595478,,,,
584392,,,,
589906,,,,
592161,,,,
595856,,,,
585527,,,,
592163,,,,
582334,,,,
581093,,,,
590258,,med_1235,,1
590212,,med_1235,,
586749,,,,
594110,,,,
594119,,,,
594129,,,,
585842,,,,
596162,,,,
588252,,,,
588241,,,,
589873,,,,
590224,,,,
577194,str_715,med_1234,,1
577862,str_715,med_1234,,
582191,,,,
582203,,,,
575278,,,,
582208,,,,
581016,,,,
596039,,,,
581919,,,,
578995,,,,
595521,,,weak_332,
578470,,,,
577798,,,,
578575,,,,
578894,,,,
580947,,,,
593812,,,,
576715,,,,
582616,,,,
582612,,,,
578508,,,,
585868,,,,
586221,,,,
586302,,,,
580781,,,,
591577,,med_1236,,1
575524,,med_1236,,
595518,,,weak_332,1
592550,str_716,med_1237,,1
584712,str_716,med_1237,,
578549,,,,
584175,,,,
587549,str_717,med_1238,,1
586147,,,,
577679,,,,
595461,,,,
595450,,,,
595447,,,,
595434,,,,
581306,,,,
586654,str_717,med_1238,,
584903,,,,
584880,,,,
584854,,,,
575576,,,,
588639,,,,
591019,str_718,med_1239,,1
588609,,,,
588628,str_718,med_1239,,
588632,,med_1239,,
588621,,med_1239,,
588685,,med_1250,weak_344,1
588698,str_719,med_1240,weak_344,1
588690,str_719,med_1240,,
588687,str_720,med_1250,,1
588682,,,,
591012,str_720,med_1241,,
590045,str_722,med_1243,,1
591005,str_721,med_1243,,1
590042,str_721,med_1242,,
590035,,,,
590047,str_722,med_1243,,
590039,,,,
588731,,,,
585683,,,,
596429,,,,
593686,,,,
596439,,,,
596433,,,,
588457,,,,
588347,,med_1248,,1
577385,,med_1248,,
586736,,med_1249,,1
596297,str_723,med_1249,,1
596293,str_724,med_1245,,1
596292,,med_1247,,1
596288,,med_1246,,1
591301,,med_1246,,
591306,str_723,med_1244,,
591303,,med_1247,,
591305,str_724,med_1245,,
580889,,,,
587266,,,,
587276,,,,
587261,,,,
587251,,,,
587229,,,,
587223,,,,
587219,,,,
590432,,,,
591436,,,,
588205,,,,
590121,,,,
586012,,,,
589633,,,,
582588,,,,
586650,,,,
581935,,,,
575855,,,,
577861,,,,
595640,,,,
588185,,,,
588182,,,,
588194,,,,
588191,,,,
589884,,,,
576088,,,,
589891,,,,
587165,,,,
586152,str_717,med_1238,,
587765,,,,
586484,,,,
595974,,,,
592529,,,,
587357,,,,
588544,,,,
588546,,,,
592692,,,,
588555,,,,
588551,,,,
590225,,,,
591175,,,,
591132,,med_1251,,1
586517,,med_1251,,
586309,,,,
580498,str_723,med_1244,,
580185,,,,
580128,,,,
593566,,,,
577023,,,,
581303,,,,
587946,,,,
596225,,,,
596064,,,,
596535,,,,
592178,,,,
587572,,,,
586678,,,,
583209,,,,
583246,,,,
580220,,,,
584070,,,,
583421,,,,
576113,,,,
590975,,,,
590990,,,,
590950,,,,
592280,,,,
591954,,,,
595650,,,,
580849,,,,
579987,,,,
579551,,,,
578657,,,,
590842,,,,
593808,,,,
588887,,,,
581697,str_725,med_1252,,1
586769,str_725,med_1252,,
579612,,,,
585428,,,,
583340,,,,
595002,,,,
591123,,,,
585999,,,,
580570,str_725,med_1252,,
595087,,,,
586610,,,,
589477,,,,
589151,,med_1256,,1
579592,,,,
593310,,,,
593474,,,,
586748,,,,
585977,,,,
594273,,,,
596029,,,,
588591,,,,
585122,,,,
575849,,,,
585418,,,,
595783,,,,
582251,,,,
593050,,,,
578471,,,,
589114,,,,
589320,,,,
586214,,,,
586932,,,,
586970,,,,
582589,str_727,med_1254,,1
582352,str_726,med_1253,,1
582879,str_726,med_1253,,
583564,str_727,med_1254,,
589079,,,,
589067,,med_1256,,
585424,,,,
584807,,,,
594044,,,,
579982,,,,
585960,,,,
595933,,,,
594832,,,,
589272,,,,
595125,,,,
582667,,,,
580561,,,,
590971,,,,
592815,,,,
580431,,,,
587687,,,,
584095,,,,
577972,,,,
577995,,,,
586633,,,,
587212,,,,
581656,,,,
589332,str_728,med_1255,,1
578091,,,,
589333,str_728,med_1255,,
585816,str_728,med_1255,,
589183,,med_1255,,
595091,,,,
595504,,,,
591013,,,,
580966,,,,
595760,,,,
584291,,,,
579159,,,,
585447,,,,
596344,,,,
587227,,,,
593240,,,,
593225,,,,
589545,,,,
585632,,,,
590279,,,,
587953,,,,
594473,,,,
580812,,,,
586969,,,,
579935,,,,
587489,,,,
591195,,,,
591172,,,,
591187,,,,
580412,str_725,med_1252,,
595944,,,,
595942,,,,
587402,,,,
587395,,,,
587794,,,,
581352,,med_1256,,
581340,,,,
585617,,,,
593339,,,,
580527,,,,
586540,,,,
579034,,,,
585116,,,,
585088,,,,
585758,,,,
585541,,,,
579036,,,,
585554,,,,
585561,,,,
575717,,,,
576313,,,,
576314,,,,
576361,,,,
593482,,,,
593489,,,,
593475,,,,
576014,,,,
576006,,,,
575732,,,,
575739,,,,
576031,,med_1257,,1
575731,,,,
589568,,,,
589574,,,,
589303,,,,
589308,,med_1257,,
585756,,,,
589578,,,,
589297,,,,
579032,,,,
576366,,,,
576364,,,,
576312,,,,
594836,,,,
588130,,,,
589388,,,,
579776,,,,
578646,,,,
581951,,,,
579454,,,,
583358,,,,
587686,,,,
580430,,,,
585853,,,,
589546,,,,
580909,,,,
589597,,,,
575714,,,,
585535,,,,
580914,,,,
575681,,,,
575700,,,,
575637,,,,
576588,,,,
586820,,,,
586798,,,,
585516,,,,
586590,,,,
577741,,,,
588200,,,,
576721,,,,
595251,,,,
577967,,,,
578527,,,,
578692,,,,
596084,,,,
587852,,,,
581422,,,,
578698,,,,
596502,,,,
579964,,,,
581141,,,,
590358,,,,
576659,,,,
589493,,,,
586675,,,,
593901,,,,
577239,,,,
590638,,,,
587606,,,,
596220,,,,
586073,,,,
589712,,,,
580354,,,,
594254,,,,
588848,,med_1258,,1
588169,,,,
588165,,,,
588876,,med_1258,,
576033,,,,
595561,,,,
593440,,,,
594697,,,,
576352,,,,
592747,,,,
592966,,,,
588875,,,,
579557,,,,
589341,,,,
587674,,,,
577742,,,,
585379,,,,
591878,str_729,med_1259,,1
591880,str_729,med_1259,,
587440,,,,
587944,,,,
576827,,,,
590283,,,,
588065,,,,
593445,,,,
594896,,,,
575659,,med_1260,,1
575694,,med_1260,,
586087,,,,
575873,,,,
578950,,,,
584832,,,,
588994,,,,
578218,,,,
593704,,,,
584273,,med_1261,,1
584259,,med_1261,,
584279,,,,
584252,,,,
582858,,,,
590368,str_730,med_1262,,1
585835,str_730,med_1262,,
584335,str_730,med_1262,,
593235,,med_1263,,1
584319,str_730,med_1262,,
575536,,,,
584499,,,,
594635,,med_1263,,
592765,,,,
589411,,,,
589293,,,,
576764,,,,
587343,,,,
575542,,,,
591945,,,,
587673,,,,
576146,,,,
587928,,,,
589179,,,weak_51,
587668,,,,
589877,,,weak_51,1
576655,,,,
578564,,,,
588558,,,,
589928,,,,
577354,,,,
584197,,,,
585657,,,,
584183,,,,
592822,,,,
590612,,,,
584330,,,,
580837,,,,
580536,,,,
596554,,,,
596555,,,,
580524,,,,
580530,,,,
579459,,,,
581381,,,weak_72,
583428,,,weak_72,1
585726,,,,
592751,,,,
588404,,,,
588800,,,,
580134,,,,
588668,,,,
590460,,,,
589186,,,,
595595,,med_1267,,1
592803,,med_1266,weak_511,1
592798,,med_1266,,
592810,,med_1266,,
583369,,,,
593466,,,,
591244,,,,
588735,,med_1265,,1
582086,,med_1265,,
588588,str_731,med_1264,weak_511,1
588261,,med_1264,,
588592,str_731,med_1264,,
588228,,,,
580652,,med_1264,,
593975,,,,
588143,,,,
591094,,,,
579411,,,,
580872,,,,
590767,,,,
590771,,,,
589245,,,,
582770,,,,
582845,,,,
582818,,,,
594379,,,,
582011,,,,
595857,,med_1267,,
586031,,,,
596187,,,,
592748,,,,
590446,,,,
584789,,,,
590252,str_732,med_1268,,1
590207,str_732,med_1268,,
586094,,,,
593974,,,,
590211,,,,
591077,,,,
590727,,med_1269,,1
590720,,med_1269,,
594944,,,,
595743,,,,
588706,,,,
577753,,,,
590873,,med_1271,,1
580324,,,,
586096,,,,
587171,,,,
589937,str_733,med_1271,,1
587640,,,,
588638,,,,
587591,,,,
584344,,,,
577110,,,,
591323,,,,
579656,,,,
577702,,,,
578863,,,,
587988,,,,
578362,,,,
579573,,,,
587769,,,,
577813,,,,
586845,,,,
587951,,,,
595774,,,,
591222,str_733,med_1270,,
587013,,,,
587004,,,,
591859,,,,
579892,,,,
590631,,,,
582999,,,,
590020,,,,
589827,,,,
590264,,med_1272,,1
590219,,med_1272,,
593928,,,,
590246,,,,
587364,,,,
590173,,,,
588652,,,,
584080,,,,
591823,,,,
590709,,,,
588781,,,,
587072,,,,
576742,,,,
586620,,,,
580988,,,,
575985,,,,
593282,,,,
588483,,,,
587345,,,,
579597,,,,
595565,,,,
585825,,,,
583159,,,,
578977,,,,
582199,,,,
581905,,,,
583107,,,,
579418,,,,
581131,,,,
595572,,,,
584863,,,,
590299,,,,
587428,,,,
580493,,,,
586378,str_734,med_1273,,1
583965,,,,
591826,,,,
590511,,,,
590695,,,,
595700,,,,
582957,,,,
585555,str_734,med_1273,,
588408,,,,
590756,,,,
585526,,,,
584809,str_736,med_1275,,1
584847,,,,
588883,,,,
576682,str_735,med_1274,,1
576681,str_735,med_1274,,
593237,,,,
590033,,,,
578774,,,,
576258,,,,
594432,,,,
583176,str_736,med_1275,,
583281,,,,
575636,,,,
595998,,,,
592053,,,,
589586,,med_1276,,1
584745,,med_1276,,
589479,,,,
584293,,,,
575454,,,,
590408,,,,
579136,,,,
578409,,,,
578375,,,,
590661,,,,
579873,,,,
578426,,,,
589019,,,,
595771,,,,
594634,,,,
594292,,,,
594097,,,,
593327,,,,
586796,str_737,med_1277,,1
581471,,,,
587043,,,,
580588,,,,
586396,str_737,med_1277,,
577222,,,,
576097,,,,
575830,,,,
576225,,,,
591944,,,,
582628,,,,
582624,,,,
579415,,,,
579408,,,,
594393,,,,
587904,,,,
584286,,,,
581973,,,,
581963,,,,
585589,,,,
585560,str_737,med_1277,,
578862,,,,
578852,,,,
586393,,,,
587620,,,,
579321,,,,
580283,,,,
575260,,,,
575641,,,,
591018,,,,
589401,,med_1278,,1
577113,,,,
595394,,,,
575415,,,,
584014,,,,
587815,,,,
580150,,,,
580528,,,,
589081,,med_1278,,
584118,,,,
585957,,,,
591170,,,,
592444,,,,
592437,,,,
578377,,,,
589348,,,,
578399,,,,
580358,,,,
586491,,,,
590489,,,,
576828,,,,
587998,,,,
577424,,,,
577549,,,,
588207,,,,
596068,,,,
589032,,med_1280,,1
589028,,med_1280,,
589692,,,,
589658,,med_1279,,1
589716,,med_1279,,
583404,,,,
578669,,,,
577665,,,,
592808,,,,
580219,,,,
583327,,,,
589727,,,,
585858,,,,
592294,,,,
580662,,,,
595316,,,,
590995,,,,
589840,,,,
590761,,,,
575476,,,,
590779,,,,
575611,str_738,med_1281,,1
592017,,,,
593947,,,,
587599,,,,
594578,,,,
590915,,,,
575535,str_738,med_1281,,
591124,,,,
589475,,med_1282,,1
590199,,med_1282,,
577248,,,,
591239,,,weak_336,
588898,,,,
595568,,,,
589330,,,,
588882,,,,
575288,,,,
592967,,,,
579774,,,,
579800,,,,
594187,,,,
591238,,,weak_336,1
576942,,,,
590468,,,,
588756,str_739,med_1283,,1
581992,str_739,med_1283,,
582474,,,,
591545,,,,
580605,,,,
588722,,,,
583211,,,,
583203,,,,
576106,,,,
589101,,,,
588046,,,,
578401,,,,
583711,,,,
582706,,,,
579685,,,,
583436,,,,
591871,,med_1285,,1
591873,,med_1285,,
583954,,,,
583314,,,,
588749,,,,
592905,str_740,med_1284,,1
594520,str_740,med_1284,,
587477,,,,
585119,,,,
585648,,,weak_478,
581541,,,weak_478,1
590218,,,,
593946,,,weak_345,1
581552,,,,
581480,,,,
579020,,,,
577370,,,,
577378,,,,
585587,,,,
585583,,,,
585566,,,,
595740,,,,
595727,,,,
595717,,,,
579960,,,,
579023,,,,
584292,,,,
586108,,,,
576415,,,,
577821,,,weak_360,
575490,,,weak_360,1
584470,,,,
594101,,med_1286,,1
591117,,med_1286,,
596437,,,,
596407,,,,
596402,,,,
579280,,,,
595749,,,,
581601,,,,
594785,,,,
592278,,,,
578414,,,,
582468,,,,
578266,,,,
587214,,med_1287,,1
580709,,med_1287,,
587324,,,,
578101,,,,
596399,,,,
591970,,,,
578997,,,,
576728,,,,
586489,,,,
580155,,,,
577077,,,,
586172,,,,
581773,,,,
591557,,,,
581646,,,,
592313,,,,
588807,,,,
588804,,,,
588801,,,,
575258,,,,
586704,,,,
590021,,,,
593562,,,,
576123,,,,
588793,,,,
589340,,,,
580791,,,,
578943,,,,
577557,,,,
577556,,,,
582635,,,,
584373,,,,
581616,,,,
579884,,,,
589947,,,,
580518,,,,
593859,,,,
586568,,,,
581532,,,,
595065,,,,
596289,,,,
587280,,,,
585038,,,,
578773,,,,
581192,,,,
582247,,,,
579166,,,,
584864,,med_1289,,1
595159,,med_1289,,
581968,,,,
595732,,,,
576224,,,,
592657,,,,
584169,,,,
591976,,,,
594340,,,,
589674,,,,
582027,,,,
578462,,,,
592944,,,,
595174,,,,
592489,,,,
581482,,med_1291,,1
584409,,med_1291,,
592943,,,,
586283,,,,
593210,,med_1290,,1
590890,,,,
584424,,med_1288,,1
584240,,,,
584179,,med_1288,,
596282,,,,
592911,,,,
592908,,,,
594878,,,,
594870,,,,
594771,,,,
593425,,,,
586597,,,,
576319,,,,
575869,,,,
578530,,,,
589089,,,,
594543,,,,
595991,,,,
595175,,,,
575360,,,,
593208,,med_1290,,
590140,,,,
587985,,,,
587984,,,,
595738,,,,
596556,,,,
592552,,,,
594362,,,,
591550,,,,
586963,,,,
588138,,,,
589682,,,,
583270,,,,
581307,,,,
583226,,,,
576698,,,,
576860,,,,
578517,,,,
578497,,,,
591556,,,,
576606,,,,
590090,,,,
583713,,,,
584088,,,,
582734,,,,
594517,,,,
595245,,,,
593360,,,,
592462,,,,
581540,,,,
588390,,,,
585299,,,,
579064,,,,
590877,,,,
595769,,,,
577686,,,,
584516,,,,
577162,,,,
585872,,,,
584380,,,,
593913,,,,
593154,,,,
583889,str_742,med_1293,,1
583894,str_741,med_1292,,1
579518,,,,
580080,,,,
594035,,,,
595397,,med_1294,,1
581237,,med_1294,,
583491,,med_1294,,
586640,,,,
587032,,,,
585687,,,,
583834,,med_1292,,
583837,,med_1293,,
578543,,,,
596368,,,,
582380,,,,
582718,,,,
589444,,,,
593909,,,,
589790,,,,
595195,,,,
580211,,,,
580263,,,,
595526,,,,
593985,,,,
583744,str_741,med_1292,,
583740,str_742,med_1293,,
586849,,,,
578770,,,,
579840,,,,
596272,,,,
576492,,,,
592828,,,,
594442,,,,
591664,,,,
584182,,,,
584178,,,,
584165,,,,
592287,,,,
589364,,,,
590115,,,,
580339,,,,
584230,,,,
592612,,,,
594474,,,,
596214,,,,
595864,,,,
581089,,,,
592083,,,,
581718,,,,
579252,,,,
596231,,,,
585092,,,,
594369,str_743,med_1295,,1
591560,str_743,med_1295,,
583076,,,,
579600,,,,
594528,,,,
595228,,,,
577019,,,,
590307,,,,
583890,,,,
583963,,med_1296,,1
583991,,med_1296,,
583930,,med_1296,,
580115,,,,
580526,,,,
580560,,,,
580534,,,,
586619,,,,
588257,,,,
588136,,,,
585642,,med_1297,,1
585627,,,,
585620,,med_1297,,
585612,,med_1297,,
579788,,,,
594857,,,,
593202,,,,
592737,,,,
592345,,,,
590522,,,,
585338,,,,
592594,,,,
586465,,,,
588094,,,,
586412,,,,
585182,,,,
577223,,,,
583771,,,,
592693,,,,
577758,,,,
580136,str_744,med_1298,,1
590340,,,,
575736,,,,
580815,,,,
588222,,,,
580326,str_744,med_1298,,
583624,,,,
587484,,,,
575854,,,,
587399,,,,
576780,,,,
576243,,,,
579506,,,weak_54,
587306,,,,
575424,,,,
578835,,,weak_54,1
577467,,,,
590570,,,,
579452,,,,
581668,,,,
593358,,,,
592816,,,,
596559,,,weak_507,
596558,,,weak_507,1
590298,,,,
595706,,,,
589802,,,,
586206,,,,
580014,,,,
595928,str_745,med_1299,,1
596549,str_745,med_1299,,
587545,,,,
578283,,,,
587496,,,,
589684,,med_1300,,1
588596,,med_1300,,
590967,,,,
577673,,,,
575257,,,,
578433,,,,
592250,,,,
588340,,,,
579121,,,,
584927,,,,
596435,,,,
595168,,,,
591079,,,,
591730,,,,
594499,,,,
593033,,,,
593076,,,,
593006,,,,
591442,,,,
591448,,,,
594933,,,,
594921,,,,
588784,,,,
585602,,,,
585729,,,,
585715,,,,
585183,,,,
585091,,,,
585420,,,,
583353,,,,
585127,,,,
578953,,,,
578938,,,,
588740,,,,
578291,,,,
581247,,,,
586842,,,,
586786,str_746,med_1301,,1
581710,,med_1301,,
581104,,,,
594022,,,,
579985,,,,
585669,,,weak_58,
585662,,,,
585653,,,weak_58,1
585111,,,weak_409,
584964,,,weak_409,1
582913,,,weak_102,1
590255,,med_1310,,1
590209,,med_1310,,
589267,,,,
589339,,,,
589289,,,,
594132,,,,
580597,str_746,med_1301,,
586482,,,,
585797,,,,
584755,,,,
593361,,,,
594447,,,,
586688,str_747,med_1302,,1
